Name;Organisation;Country;Pays;Pais;URL;Description;Location;Latitude;Longitude;Has Issue;Issue Type;Code En;Code Fr;Country Slug;Thematic;Portal typology;Code Es
IÖR-Monitor;Leibniz Institute of Ecological Urban and Regional Development (IOER);Germany;Allemagne;;https://www.ioer-monitor.de/en/maps/maps;Monitoring of Settlement, Open Space Development, Landuse, Transporation, Building, Risk, Sustainability;51.0312434, 13.745996;51.0312434;13.745996;;;Germany - IÖR-Monitor;Allemagne - IÖR-Monitor;germany;Geospatial;Others (Associations, Universities);IÖR-Monitor
Launceston City Council Data;Launceston City Council;Australia;Australie;Australia;https://data.gov.au/organization/cityoflaunceston;Launceston City Council open data;-41.435512, 147.137185;-41.435512;147.137185;;;Australia - Launceston City Council Data;Australie - Launceston City Council Data;australia;Local Government;Public Sector, Local Level;Australia - Launceston City Council Data
Lesotho Meteorological Services;Lesotho;Lesotho;Lesotho;Lesoto;https://lesmet.org.ls;;-29.4667, 27.9333;-29.4667;27.9333;;;Lesotho - Lesotho Meteorological Services;Lesotho - Lesotho Meteorological Services;lesotho;Weather Forecast;Public Sector, National Level;Lesoto - Lesotho Meteorological Services
Lima Open Data;Chile;Chile;Chili;Chile;https://lima.datosabiertos.pe/home;;-12.04333, -77.02833;-12.04333;-77.02833;;;Chile - Lima Open Data;Chili - Lima Open Data;chile;Local Government;Public Sector, Local Level;Chile - Lima Open Data
Louisiana, Dept Of Admininistration;United States;United States;Etats-Unis;Estados Unidos de América;https://wwwprd.doa.louisiana.gov/latrac/portal.cfm;;30.44861, -91.12583;30.44861;-91.12583;;;United States - Louisiana, Dept Of Admininistration;Etats-Unis - Louisiana, Dept Of Admininistration;united-states;Administration;Public Sector, Local Level;Estados Unidos de América - Louisiana, Dept Of Admininistration
Lucas County, Oh - Gis Maps;United States;United States;Etats-Unis;Estados Unidos de América;https://co.lucas.oh.us/index.aspx?nid=1316;;41.68, -83.5;41.68;-83.5;;;United States - Lucas County, Oh - Gis Maps;Etats-Unis - Lucas County, Oh - Gis Maps;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Lucas County, Oh - Gis Maps
MAPPAopenDATA;Dipartimento di Civiltà e forme del sapere, Università di Pisa;Italy;Italie;;https://mappaproject.arch.unipi.it/mod/Index.php;archeology;43.727641, 10.398222;43.727641;10.398222;;;Italy - MAPPAopenDATA;Italie - MAPPAopenDATA;italy;Geospatial;Public Sector, National Level;MAPPAopenDATA
Maxmind;United States;United States;Etats-Unis;Estados Unidos de América;https://maxmind.com/en/opensource;;38.8833, -77.0167;38.8833;-77.0167;;;United States - Maxmind;Etats-Unis - Maxmind;united-states;Geospatial;Business;Estados Unidos de América - Maxmind
Meteorological Office;Malta;Malta;Malte;Malta;https://maltairport.com/weather;;35.8833, 14.5;35.8833;14/05/2016;;;Malta - Meteorological Office;Malte - Meteorological Office;malta;Weather Forecast;Public Sector, National Level;Malta - Meteorological Office
Michigan Datastore;United States;United States;Etats-Unis;Estados Unidos de América;https://www.michigan.gov/data;;42.73361, -84.54667;42.73361;-84.54667;;;United States - Michigan Datastore;Etats-Unis - Michigan Datastore;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Michigan Datastore
Ministryof Forest,Environmentand Protectionof Natural Resources-Open Data;Ministryof Forest,Environmentand Protectionof Natural Resources-Open Data;Gabon;Gabon;Gabón;https://gab-data.forest-atlas.org;Arcgis OpenData Portal;-0.798316923555, 11.6345214844;-0.7983169236;11.63452148;;;Gabon - Ministryof Forest,Environmentand Protectionof Natural Resources-Open Data;Gabon - Ministryof Forest,Environmentand Protectionof Natural Resources-Open Data;gabon;Environment;Public Sector, National Level;Gabón - Ministryof Forest,Environmentand Protectionof Natural Resources-Open Data
Mittenwalde Open Data;Open Data Stadt Mittenwalde;Germany;Allemagne;Alemania;https://stadt.mittenwalde.opendata.arcgis.com;Arcgis OpenData Portal;52.2318752045, 13.5303585205;52.2318752;13.53035852;;;Germany - Mittenwalde Open Data;Allemagne - Mittenwalde Open Data;germany;Local Government;Public Sector, Local Level;Alemania - Mittenwalde Open Data
Office for National Statistics;UK Government;United Kingdom;Royaume-Uni;;https://www.ons.gov.uk;business, economy, employment, people;51.5742802, -3.0493216;51.5742802;-3.0493216;;;United Kingdom - Office for National Statistics;Royaume-Uni - Office for National Statistics;united-kingdom;Statistics;Public Sector, National Level;Office for National Statistics
Open Data Ville De Bordeaux;Ville De Bordeaux;France;France;Francia;https://opendata.bordeaux.fr;Open Data portal of the City of Bordeaux, France;44.8638282, -0.6561807;44.8638282;-0.6561807;;;France - Open Data Ville De Bordeaux;France - Open Data Ville De Bordeaux;france;Local Government;Public Sector, Local Level;Francia - Open Data Ville De Bordeaux
Open Knesset;The Public Knowledge Workshop (“Hasadna”);Israel;Israël;Israel;https://oknesset.org;Government, Legistlation;31.777461, 35.205089;31.777461;35.205089;;;Israel - Open Knesset;Israël - Open Knesset;israel;Administration;Others (Associations, Universities);Israel - Open Knesset
Ottawa, On Open Data;Canada;Canada;Canada;Canadá;https://data.ottawa.ca;;45.4214, -75.6919;45.4214;-75.6919;;;Canada - Ottawa, On Open Data;Canada - Ottawa, On Open Data;canada;Local Government;Public Sector, Local Level;Canadá - Ottawa, On Open Data
Porin Kaupunki;Porin Kaupunki;Finland;Finlande;Finlandia;https://data.pori.opendata.arcgis.com;Arcgis OpenData Portal;61.5429803933, 22.0515;61.54298039;22.0515;;;Finland - Porin Kaupunki;Finlande - Porin Kaupunki;finland;Local Government;Public Sector, Local Level;Finlandia - Porin Kaupunki
Numbers for Development;Inter-American Development Bank;United States;Etats-Unis;Estados Unidos de América;https://data.iadb.org;Economy, Finance, Public Management, Social Outlook, Integration and Trade;38.8993679, -77.0327362;38.8993679;-77.0327362;;;United States - Numbers for Development;Etats-Unis - Numbers for Development;united-states;Statistics;Others (Associations, Universities);Estados Unidos de América - Numbers for Development
Plan4all;Plan4all;Czech Republic;République Tchèque;República Checa;https://www.plan4all.eu/open-data;land use, points of interest, transport;49.8426932, 13.3640552;49.8426932;13.3640552;;;Czech Republic - Plan4all;République Tchèque - Plan4all;czech-republic;Geospatial;Public Sector, International Level;República Checa - Plan4all
RATP Open Data;RATP;France;France;Francia;https://data.ratp.fr;Open Data mobility and transportation;48.85341, 2.3489;48.85341;01/02/3488;;;France - RATP Open Data;France - RATP Open Data;france;Geospatial,Economy;Business;Francia - RATP Open Data
Regional Ecological Data Collection Project;Regional Ecological Data Collection Project;Canada;Canada;Canadá;https://redcp.matawa.opendata.arcgis.com;Arcgis OpenData Portal;51.9104133714, -86.6595230097;51.91041337;-86.65952301;;;Canada - Regional Ecological Data Collection Project;Canada - Regional Ecological Data Collection Project;canada;Geospatial;Others (Associations, Universities);Canadá - Regional Ecological Data Collection Project
Rotorua Lakes Council Spatial Data;Rotorua Lakes Council Spatial Data;New Zealand;Nouvelle-Zélande;Nueva Zelanda;https://rlcpublicdata.boplass.opendata.arcgis.com;Arcgis OpenData Portal;-38.1849976604, 176.107497809;-38.18499766;176.1074978;;;New Zealand - Rotorua Lakes Council Spatial Data;Nouvelle-Zélande - Rotorua Lakes Council Spatial Data;new-zealand;Geospatial;Public Sector, Local Level;Nueva Zelanda - Rotorua Lakes Council Spatial Data
Saudi Arabia Arc GIS Online;Saudi Arabia Arc GIS Online;Saudi Arabia;Arabie saoudite;Arabia Saudita;https://saudi.esridubaioffice.opendata.arcgis.com;Arcgis OpenData Portal;26.4383526527, 49.931;26.43835265;49931;TRUE;dummy;Saudi Arabia - Saudi Arabia Arc GIS Online;Arabie saoudite - Saudi Arabia Arc GIS Online;saudi-arabia;Geospatial;Public Sector, National Level;Arabia Saudita - Saudi Arabia Arc GIS Online
Swiss Public Transport;SBB;Switzerland;Suisse;;https://opentransportdata.swiss/en/terms-of-use;opentransportdata.swiss is the platform for customer information data on public transport in Switzerland, where you can obtain data on public transport free of charge and get access to specific public Transport services. The data published here has been prepared for developers.;46.9677989, 7.4610027;46.9677989;7.4610027;;;Switzerland - Swiss Public Transport;Suisse - Swiss Public Transport;switzerland;Geospatial;Business;Swiss Public Transport
Secretaríade Obras Públicasdela Nación Argentina;Secretaríade Obras Públicasdela Nación Argentina;Argentina;Argentine;Argentina;https://gestion.gsop.opendata.arcgis.com;Arcgis OpenData Portal;-40.4627603752, -63.6070193058;-40.46276038;-63.60701931;;;Argentina - Secretaríade Obras Públicasdela Nación Argentina;Argentine - Secretaríade Obras Públicasdela Nación Argentina;argentina;Statistics;Public Sector, National Level;Argentina - Secretaríade Obras Públicasdela Nación Argentina
SNCF Open Data;SNCF;France;France;Francia;https://data.sncf.com;Open Data mobility and transportation;48.85341, 2.349;48.85341;01/02/3488;;;France - SNCF Open Data;France - SNCF Open Data;france;Geospatial;Business;Francia - SNCF Open Data
St-Quentin;St-Quentin;France;France;Francia;https://saint-quentin-numerique.fr;;49.8476836, 3.2440441;49.8476836;3.2440441;;;France - St-Quentin;France - St-Quentin;france;Local Government;Public Sector, Local Level;Francia - St-Quentin
Statistics Belgium;Belgium;Belgium;Belgique;Bélgica;https://statbel.fgov.be;;50.85, 4.35;50.85;4.35;;;Belgium - Statistics Belgium;Belgique - Statistics Belgium;belgium;Statistics;Public Sector, National Level;Bélgica - Statistics Belgium
Sweden Bit By Bit;Sweden;Sweden;Suède;Suecia;https://geodata.se;;59.35, 18.0667;59.35;18.0667;;;Sweden - Sweden Bit By Bit;Suède - Sweden Bit By Bit;sweden;Geospatial;Public Sector, National Level;Suecia - Sweden Bit By Bit
Switzerland Government Open Data;Switzerland;Switzerland;Suisse;Suiza;https://opendata.swiss/en;opendata.swiss is the Swiss public administration’s central portal for open Government data. The portal is managed and was developed as part of the “Open Government data strategy in Switzerland for the period 2019 to 2023”.;46.944399, 7.428642;46.944399;7.428642;;;Switzerland - Switzerland Government Open Data;Suisse - Switzerland Government Open Data;switzerland;Statistics,Administration,Economy;Public Sector, National Level;Suiza - Switzerland Government Open Data
Ukrainian Hydrometeorological Center;Ukraine;Ukraine;Ukraine;Ucrania;https://meteo.gov.ua;;49.0, 32.0;49;32;;;Ukraine - Ukrainian Hydrometeorological Center;Ukraine - Ukrainian Hydrometeorological Center;ukraine;Weather Forecast;Public Sector, National Level;Ucrania - Ukrainian Hydrometeorological Center
Usda National Nutrient Database;United States;United States;Etats-Unis;Estados Unidos de América;https://ndb.nal.usda.gov/ndb;;38.8951, -77.0367;38.8951;-77.0367;;;United States - Usda National Nutrient Database;Etats-Unis - Usda National Nutrient Database;united-states;Health;Public Sector, National Level;Estados Unidos de América - Usda National Nutrient Database
UTCGEODATAPortal;UTCGEODATAPortal;United States;Etats-Unis;Estados Unidos de América;https://geodata.utc.edu;Arcgis OpenData Portal;35.0188948523, -85.2595670893;35.01889485;-85.25956709;FALSE;;United States - UTCGEODATAPortal;Etats-Unis - UTCGEODATAPortal;united-states;Geospatial;Others (Associations, Universities);Estados Unidos de América - UTCGEODATAPortal
Ville d'Annecy;Ville d'Annecy;France;France;Francia;https://data.annecy.opendata.arcgis.com;Arcgis OpenData Portal;45.8879613439, 6.12736835136;45.88796134;6.127368351;;;France - Ville d'Annecy;France - Ville d'Annecy;france;Local Government;Public Sector, Local Level;Francia - Ville d'Annecy
Wyndham City Council Data;Wyndham City Council;Australia;Australie;Australia;https://data.gov.au/organization/wyndham-city-council;Wyndham City Council open data;-37.897427, 144.670497;-37.897427;144.670497;;;Australia - Wyndham City Council Data;Australie - Wyndham City Council Data;australia;Local Government;Public Sector, Local Level;Australia - Wyndham City Council Data
African Development Bank Group Open Data;Libya;Libya;Libye;Libia;https://libya.opendataforafrica.org;;27.0, 17.0;27;17;;;Libya - African Development Bank Group Open Data;Libye - African Development Bank Group Open Data;libya;Economy,Administration,Statistics;Public Sector, National Level;Libia - African Development Bank Group Open Data
Autonomous Province Of Bolzano Open Data;Provincia autonoma di Bolzano;Italy;Italie;Italia;https://www.provincia.bz.it/informatica/tecnico/733.asp;;46.5, 11.35;46.5;11.35;;;Italy - Autonomous Province Of Bolzano Open Data;Italie - Autonomous Province Of Bolzano Open Data;italy;Local Government;Public Sector, Local Level;Italia - Autonomous Province Of Bolzano Open Data
Calderdale Data;Calderdale Council;United Kingdom;Royaume-Uni;;https://dataworks.calderdale.gov.uk;Calderdale Data Works provides open data which is freely available and can be used by anyone to use and republish, without restrictions.;53.7240916, -1.8628507;53.7240916;-1.8628507;;;United Kingdom - Calderdale Data;Royaume-Uni - Calderdale Data;united-kingdom;Local Government;Public Sector, Local Level;Calderdale Data
Cambridge, Ma Open Data;United States;United States;Etats-Unis;Estados Unidos de América;https://cambridgegis.github.io/gisdata.html;;42.3736, -71.1106;42.3736;-71.1106;;;United States - Cambridge, Ma Open Data;Etats-Unis - Cambridge, Ma Open Data;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Cambridge, Ma Open Data
City of Ballarat Data;City Of Ballarat, Vic;Australia;Australie;Australia;https://data.gov.au/organization/city-of-ballarat;City of Ballarat Data open data;-37.562196, 143.856616;-37.562196;143.856616;;;Australia - City of Ballarat Data;Australie - City of Ballarat Data;australia;Local Government;Public Sector, Local Level;Australia - City of Ballarat Data
City of Clearwater Open Data;City of Clearwater Open Data;United States;Etats-Unis;Estados Unidos de América;https://clearwaterconnect.cityofclearwater.opendata.arcgis.com;Arcgis OpenData Portal;27.9925158744, -82.767;27.99251587;-82767;;;United States - City of Clearwater Open Data;Etats-Unis - City of Clearwater Open Data;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - City of Clearwater Open Data
Clayton County;Clayton County;United States;Etats-Unis;Estados Unidos de América;https://opendata.cccd-gis.opendata.arcgis.com;Arcgis OpenData Portal;33.4996614417, -84.3591098633;33.49966144;-84.35910986;TRUE;;United States - Clayton County;Etats-Unis - Clayton County;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Clayton County
Company Register;Companies House;United Kingdom;Royaume-Uni;;https://business.data.gov.uk/companies;Companies, Business;51.499473, -3.188498;51.499473;-3.188498;;;United Kingdom - Company Register;Royaume-Uni - Company Register;united-kingdom;Administration;Public Sector, National Level;Company Register
Cook Islands Statistics Office;Cook Islands;Cook Islands;Iles Cook;Islas Cook;https://mfem.gov.ck;;-21.2, -159.7667;-21.2;-159.7667;;;Cook Islands - Cook Islands Statistics Office;Iles Cook - Cook Islands Statistics Office;cook-islands;Statistics;Public Sector, National Level;Islas Cook - Cook Islands Statistics Office
Copernicus Atmosphere Monitoring Service;European Commission;Belgium;Belgique;;https://atmosphere.copernicus.eu;Atmosphere;50.8522378, 4.3639569;50.8522378;4.3639569;;;Belgium - Copernicus Atmosphere Monitoring Service;Belgique - Copernicus Atmosphere Monitoring Service;belgium;Environment,Geospatial;Public Sector, International Level;Copernicus Atmosphere Monitoring Service
Copernicus Emergency Management Service;European Commission;Belgium;Belgique;;https://emergency.copernicus.eu;Emergency, Risk and Recovery, Fires, Floods;50.8522378, 4.3639569;50.8522378;4.3639569;;;Belgium - Copernicus Emergency Management Service;Belgique - Copernicus Emergency Management Service;belgium;Environment,Geospatial;Public Sector, International Level;Copernicus Emergency Management Service
Edinburgh;Edinburgh;United Kingdom;Royaume-Uni;Reino Unido;https://edinburghopendata.info;;55.9410456, -3.2755947;55.9410456;-3.2755947;;;United Kingdom - Edinburgh;Royaume-Uni - Edinburgh;united-kingdom;Local Government;Public Sector, Local Level;Reino Unido - Edinburgh
Fort Worth, Tx Open Data;United States;United States;Etats-Unis;Estados Unidos de América;https://data.fortworthtexas.gov;;32.7574, -97.3332;32.7574;-97.3332;;;United States - Fort Worth, Tx Open Data;Etats-Unis - Fort Worth, Tx Open Data;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Fort Worth, Tx Open Data
Fredericton, Nb Open Data;Canada;Canada;Canada;Canadá;https://fredericton.ca/en/cityGovernment/datamain.asp;;45.95, -66.6667;45.95;-66.6667;;;Canada - Fredericton, Nb Open Data;Canada - Fredericton, Nb Open Data;canada;Local Government;Public Sector, Local Level;Canadá - Fredericton, Nb Open Data
Freiburg FRITZ Online Statistics;Germany;Germany;Allemagne;Alemania;https://fritz.freiburg.de;;47.999, 7.8421;47.9990;01/07/8421;;;Germany - Freiburg FRITZ Online Statistics;Allemagne - Freiburg FRITZ Online Statistics;germany;Local Government;Public Sector, Local Level;Alemania - Freiburg FRITZ Online Statistics
Gemeente Goirle;Gemeente Goirle;Netherlands;Pays-Bas;Países Bajos;https://data.goirle.opendata.arcgis.com;Arcgis OpenData Portal;51.5063447174, 5.03179646787;51.50634472;5.031796468;;;Netherlands - Gemeente Goirle;Pays-Bas - Gemeente Goirle;netherlands;Local Government;Public Sector, Local Level;Países Bajos - Gemeente Goirle
Hack The Commute;Hack The Commute;United States;Etats-Unis;Estados Unidos de América;https://hackthecommute.esrihax.opendata.arcgis.com;Arcgis OpenData Portal;47.5991310294, -122.310241833;47.59913103;-122.3102418;;;United States - Hack The Commute;Etats-Unis - Hack The Commute;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Hack The Commute
Helsinginseudunliikenne(HSL);Helsinginseudunliikenne(HSL);Finland;Finlande;Finlandia;https://data.hslhrt.opendata.arcgis.com;Arcgis OpenData Portal;60.2150178152, 24.9681030273;60.21501782;24.96810303;FALSE;;Finland - Helsinginseudunliikenne(HSL);Finlande - Helsinginseudunliikenne(HSL);finland;Local Government;Public Sector, Local Level;Finlandia - Helsinginseudunliikenne(HSL)
Kentucky Open GIS Data;Kentucky Open GIS Data;United States;Etats-Unis;Estados Unidos de América;https://kygovmaps.kygeonet.opendata.arcgis.com;Arcgis OpenData Portal;37.7826727833, -85.862534375;37.78267278;-85.86253438;;;United States - Kentucky Open GIS Data;Etats-Unis - Kentucky Open GIS Data;united-states;Local Government,Geospatial;Public Sector, Local Level;Estados Unidos de América - Kentucky Open GIS Data
Kittitas County GIS;Kittitas County GIS;United States;Etats-Unis;Estados Unidos de América;https://data.kitcogis.opendata.arcgis.com;Arcgis OpenData Portal;47.1726141876, -120.702900635;47.17261419;-120.7029006;;;United States - Kittitas County GIS;Etats-Unis - Kittitas County GIS;united-states;Local Government,Geospatial;Public Sector, Local Level;Estados Unidos de América - Kittitas County GIS
Lithuanian Hydrometeorological Service;Lithuania;Lithuania;Lithuanie;Lituania;https://meteo.lt;;55.0, 24.0;55;24;;;Lithuania - Lithuanian Hydrometeorological Service;Lithuanie - Lithuanian Hydrometeorological Service;lithuania;Weather Forecast;Public Sector, National Level;Lituania - Lithuanian Hydrometeorological Service
London, On Open Data;Canada;Canada;Canada;Canadá;https://london.ca/city-hall/open-data/pages/open-data-data-catalogue.aspx;;42.9837, -81.2497;42.9837;-81.2497;;;Canada - London, On Open Data;Canada - London, On Open Data;canada;Local Government;Public Sector, Local Level;Canadá - London, On Open Data
Malaysian Meteorological Department;Malaysia;Malaysia;Malaisie;Malasia;https://www.met.gov.my;;3.1333, 101.7;01/03/1333;101.7;;;Malaysia - Malaysian Meteorological Department;Malaisie - Malaysian Meteorological Department;malaysia;Weather Forecast;Public Sector, National Level;Malasia - Malaysian Meteorological Department
Meteorological Institute;Bosnia And Herzegovina;Bosnia And Herzegovina;Bosnie-Herzégovine;Bosnia y Herzegovina;https://fhmzbih.gov.ba;;44.0, 18.0;44;18;;;Bosnia And Herzegovina - Meteorological Institute;Bosnie-Herzégovine - Meteorological Institute;bosnia-and-herzegovina;Weather Forecast;Public Sector, National Level;Bosnia y Herzegovina - Meteorological Institute
Meteorological Service;Cyprus;Cyprus;Chypre;Chipre;https://www.moa.gov.cy/moa/ms/ms.nsf/DMLindex_gr/DMLindex_gr?OpenDocument;;35.0, 33.0;35;33;;;Cyprus - Meteorological Service;Chypre - Meteorological Service;cyprus;Weather Forecast;Public Sector, National Level;Chipre - Meteorological Service
Millennium Challenge - Open Data Catalog;United States;United States;Etats-Unis;Estados Unidos de América;https://data.mcc.gov;;38.8951, -77.0367;38.8951;-77.0367;;;United States - Millennium Challenge - Open Data Catalog;Etats-Unis - Millennium Challenge - Open Data Catalog;united-states;Statistics;Public Sector, National Level;Estados Unidos de América - Millennium Challenge - Open Data Catalog
Misiones Open Data;Argentina;Argentina;Argentine;Argentina;https://datos.misiones.gov.ar;;-34.6, -58.3833;-34.6;-58.3833;;;Argentina - Misiones Open Data;Argentine - Misiones Open Data;argentina;Local Government;Public Sector, Local Level;Argentina - Misiones Open Data
Missouri Department Of Natural Resources;United States;United States;Etats-Unis;Estados Unidos de América;https://dnr.mo.gov;;38.5791, -92.173;38.5791;-92173;;;United States - Missouri Department Of Natural Resources;Etats-Unis - Missouri Department Of Natural Resources;united-states;Environment;Public Sector, Local Level;Estados Unidos de América - Missouri Department Of Natural Resources
Mülheim an der Ruhr Open Data;Germany;Germany;Allemagne;Alemania;https://geo.muelheim-ruhr.de/open-data/13819;Open Data Muehlheim an der Ruhr;51.4186, 6.8845;51.4186;01/06/8845;;;Germany - Mülheim an der Ruhr Open Data;Allemagne - Mülheim an der Ruhr Open Data;germany;Local Government,Geospatial;Public Sector, Local Level;Alemania - Mülheim an der Ruhr Open Data
National Instituteof Cultureand History;National Instituteof Cultureand History;Belize;Belize;Belice;https://nich.tbsldemo.opendata.arcgis.com;Arcgis OpenData Portal;17.154784888, -88.4509277344;17.15478489;-88.45092773;FALSE;;Belize - National Instituteof Cultureand History;Belize - National Instituteof Cultureand History;belize;Statistics;Public Sector, National Level;Belice - National Instituteof Cultureand History
Natural History Museum Data Portal;Natural History Museum;United Kingdom;Royaume-Uni;Reino Unido;https://data.nhm.ac.uk;;51.496715, -0.176367;51.496715;-0.176367;;;United Kingdom - Natural History Museum Data Portal;Royaume-Uni - Natural History Museum Data Portal;united-kingdom;Statistics;Others (Associations, Universities);Reino Unido - Natural History Museum Data Portal
New York Open Data;United States;United States;Etats-Unis;Estados Unidos de América;https://data.ny.gov;;42.6525, -73.75722;42.6525;-73.75722;;;United States - New York Open Data;Etats-Unis - New York Open Data;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - New York Open Data
Office National Des Statistiques;Algeria;Algeria;Algerie;Algeria;https://www.ons.dz;;36.7412803, 3.0790425;36.7412803;3.0790425;;;Algeria - Office National Des Statistiques;Algerie - Office National Des Statistiques;algeria;Statistics;Public Sector, National Level;Algeria - Office National Des Statistiques
Open Data Albania;Albania;Albania;Albanie;Albania;https://open.data.al;;41.0, 20.0;41;20;;;Albania - Open Data Albania;Albanie - Open Data Albania;albania;Administration,Economy,Statistics;Public Sector, National Level;Albania - Open Data Albania
Open Data Portal Austria;Wikimedia Austria, ok.at, Cooperation OGD Austria;Austria;Autriche;Austria;https://opendataportal.at;labour&employment, population, education&science, finance, geography&planning, society, health, culture, agriculture, recreation, environment, transport, Government&politics, economy&tourism;48.2018644, 16.3533064;48.2018644;16.3533064;;;Austria - Open Data Portal Austria;Autriche - Open Data Portal Austria;austria;Other;Others (Associations, Universities);Austria - Open Data Portal Austria
Open Data Regione Toscana;Regione Toscana;Italy;Italie;Italia;https://dati.toscana.it;Official Open Data portal for the region of Toscana (Tuscany), Italy.;43.4166667, 11.0;43.4166667;11;;;Italy - Open Data Regione Toscana;Italie - Open Data Regione Toscana;italy;Local Government;Public Sector, Local Level;Italia - Open Data Regione Toscana
Open GIS Data;Open GIS Data;United States;Etats-Unis;Estados Unidos de América;https://gisdata.csjdotgis.opendata.arcgis.com;Arcgis OpenData Portal;37.324679664, -121.886491028;37.32467966;-121.886491;;;United States - Open GIS Data;Etats-Unis - Open GIS Data;united-states;Local Government,Geospatial;Public Sector, Local Level;Estados Unidos de América - Open GIS Data
Opendata Locale Gironde-aquitaine;Conseil Général De La Gironde;France;France;Francia;https://www.datalocale.fr;Mutualised OpenData store for France's departments of Gironde and region of Aquitaine;44.9166667, -0.5;44.9166667;-0.5;;;France - Opendata Locale Gironde-aquitaine;France - Opendata Locale Gironde-aquitaine;france;Local Government;Public Sector, Local Level;Francia - Opendata Locale Gironde-aquitaine
OpenUp Open Data Portal;OpenUp (ex-Code4SA);South Africa;Afrique du Sud;Sudáfrica;https://data.code4sa.org;Business, Education, Fun, Government, Health, Personal, Transport;-33.9765702, 18.4643966;-33.9765702;18.4643966;;;South Africa - OpenUp Open Data Portal;Afrique du Sud - OpenUp Open Data Portal;south-africa;Statistics;Others (Associations, Universities);Sudáfrica - OpenUp Open Data Portal
Ordnance Survey Ireland;Ordnance Survey Ireland;Ireland;Irlande;Irlanda;https://data.osi.opendata.arcgis.com;Arcgis OpenData Portal;53.2711827535, -7.58260766602;53.27118275;-7.582607666;FALSE;;Ireland - Ordnance Survey Ireland;Irlande - Ordnance Survey Ireland;ireland;Administration;Public Sector, National Level;Irlanda - Ordnance Survey Ireland
Portaal;Portaal;Netherlands;Pays-Bas;Países Bajos;https://opendata.arnhem.nl;Arcgis OpenData Portal;52.1747561717, 5.29302636762;52.17475617;5.293026368;;;Netherlands - Portaal;Pays-Bas - Portaal;netherlands;Local Government;Public Sector, Local Level;Países Bajos - Portaal
Portal de Dados Abertos do TCE-RS;Tribunal de Contas do Rio Grande do Sul;Brazil;Brésil;Brasil;https://dados.tce.rs.gov.br;Information Access, Budget, Spending, Revenue, Education, Health;-30.0342207, -51.2297859;-30.0342207;-51.2297859;;;Brazil - Portal de Dados Abertos do TCE-RS;Brésil - Portal de Dados Abertos do TCE-RS;brazil;Local Government;Public Sector, Local Level;Brasil - Portal de Dados Abertos do TCE-RS
Région Auvergne;Région Auvergne;France;France;Francia;https://opendata.auvergne.fr;;45.3333, 3.0;45.3333;3;;;France - Région Auvergne;France - Région Auvergne;france;Local Government;Public Sector, Local Level;Francia - Région Auvergne
Ohio Emergency Management Agency;Ohio Emergency Management Agency;United States;Etats-Unis;Estados Unidos de América;https://data.oema.opendata.arcgis.com;Arcgis OpenData Portal;40.2795720776, -82.75;40.27957208;-82.75;FALSE;;United States - Ohio Emergency Management Agency;Etats-Unis - Ohio Emergency Management Agency;united-states;Geospatial;Public Sector, Local Level;Estados Unidos de América - Ohio Emergency Management Agency
Saudi Geological Survey;Saudi Arabia;Saudi Arabia;Arabie saoudite;Arabia Saudita;https://sgs.org.sa;;24.0, 45.0;24;45;;;Saudi Arabia - Saudi Geological Survey;Arabie saoudite - Saudi Geological Survey;saudi-arabia;Environment;Public Sector, National Level;Arabia Saudita - Saudi Geological Survey
Scotland School Statistics;United Kingdom;United Kingdom;Royaume-Uni;Reino Unido;https://scotland.gov.uk/topics/statistics/browse/school-education/datasets;;55.95, -3.1833;55.95;-3.1833;;;United Kingdom - Scotland School Statistics;Royaume-Uni - Scotland School Statistics;united-kingdom;Statistics;Public Sector, National Level;Reino Unido - Scotland School Statistics
STIF Open Data;STIF;France;France;Francia;https://opendata.stif.info;Open Data mobility and transportation;48.85341, 2.349;48.85341;01/02/3488;;;France - STIF Open Data;France - STIF Open Data;france;Geospatial,Economy;Public Sector, Local Level;Francia - STIF Open Data
The Atlas of Living Australia;The Atlas of Living Australia;Australia;Australie;Australia;https://www.ala.org.au;The Atlas of Living Australia is a collaborative, national project that aggregates biodiversity data from multiple sources and makes it available and usable online.;-23.033333, 133.416667;-23.033333;133.416667;;;Australia - The Atlas of Living Australia;Australie - The Atlas of Living Australia;australia;Environment;Others (Associations, Universities);Australia - The Atlas of Living Australia
the DCGIS Open Data Site;the DCGIS Open Data Site;United States;Etats-Unis;Estados Unidos de América;https://opendata.dc.gov;Arcgis OpenData Portal;38.894856945, -77.0398270264;38.89485695;-77.03982703;;;United States - the DCGIS Open Data Site;Etats-Unis - the DCGIS Open Data Site;united-states;Local Government,Geospatial;Public Sector, Local Level;Estados Unidos de América - the DCGIS Open Data Site
